# log10(sSFR [1/yr]) Fyoung_percent
nan	33.197600000000001
nan	30.658099999999997
nan	28.605699999999999
nan	28.402899999999999
nan	26.2148
nan	25.201699999999999
nan	23.8414
nan	42.411100000000005
nan	38.707099999999997
nan	37.314300000000003
nan	33.811300000000003
nan	32.457500000000003
nan	30.518600000000003
nan	28.385999999999999
nan	27.869100000000003
nan	26.687499999999996
nan	24.8157
nan	23.028100000000002
nan	21.309800000000003
-9.7249999975767665	58.428800000000003
nan	55.5092
-11.520000002933982	48.389800000000001
-10.720000004094201	43.1721
nan	40.732199999999999
nan	37.768099999999997
nan	36.528399999999998
nan	33.664300000000004
nan	31.391000000000002
nan	30.108600000000003
nan	29.014899999999997
nan	27.9451
nan	26.2913
nan	23.236000000000001
nan	21.4312
nan	18.521099999999997
-9.4250000049554608	60.948700000000002
-9.2750000034611961	59.553500000000007
-10.169999997039953	57.5991
nan	55.078200000000002
-10.320000002107491	50.729700000000001
nan	45.109900000000003
nan	42.0901
nan	40.454700000000003
nan	38.140700000000002
nan	36.036699999999996
nan	33.003
nan	29.6402
nan	28.309000000000001
nan	28.066500000000001
nan	27.119
nan	24.369800000000001
nan	21.633700000000001
nan	19.523699999999998
nan	17.808199999999999
nan	57.499599999999994
-9.625000001036879	61.163800000000002
-9.5250000027520638	61.133299999999998
-9.8249999872560547	57.991700000000002
-10.169999997039953	55.733400000000003
nan	52.142299999999999
-10.269999997064645	49.544700000000006
nan	46.885399999999997
nan	44.5959
-10.469999995051639	43.193300000000001
nan	42.1265
nan	37.744900000000001
nan	33.222799999999999
nan	30.828499999999998
nan	27.998800000000003
nan	26.892199999999999
nan	26.693200000000001
nan	25.1189
nan	22.4163
nan	19.270399999999999
nan	18.3276
nan	52.397800000000004
nan	53.253700000000002
-10.269999997064645	55.054899999999996
nan	57.376199999999997
-10.069999999082761	57.331099999999999
-10.119999997154149	55.661000000000001
nan	52.176699999999997
-10.469999995051639	49.504799999999996
nan	46.959000000000003
nan	45.296199999999999
nan	47.008299999999998
-10.419999995796937	47.780999999999999
-10.0199999981907	45.507899999999999
-10.369999998779919	40.430599999999998
nan	34.402799999999999
nan	29.891800000000003
nan	27.434599999999996
nan	26.638499999999997
nan	25.427199999999999
nan	25.020300000000002
nan	23.624700000000001
nan	20.719199999999997
nan	19.080300000000001
nan	18.342099999999999
-10.369999998779919	55.464700000000001
nan	53.323799999999999
nan	52.290599999999998
nan	51.671500000000002
nan	52.459699999999998
nan	52.097099999999998
nan	50.972499999999997
nan	49.318600000000004
nan	46.856700000000004
nan	44.113300000000002
nan	42.673499999999997
-10.869999994395435	44.789899999999996
-10.57000000063363	49.425400000000003
-9.9250000100258511	47.759800000000006
nan	41.521099999999997
nan	34.508699999999997
nan	29.722700000000003
nan	27.102999999999998
nan	25.842599999999997
nan	25.095200000000002
nan	24.4208
nan	23.461199999999998
nan	22.0672
nan	20.2044
nan	19.3414
nan	47.415099999999995
nan	49.993600000000001
-10.469999995051639	51.337999999999994
nan	52.252099999999999
-10.57000000063363	50.621499999999997
nan	50.309199999999997
nan	48.554900000000004
nan	48.132799999999996
nan	47.037300000000002
-10.620000003443366	45.629300000000001
-10.620000003443366	44.267800000000001
nan	41.365000000000002
nan	40.064300000000003
-10.920000012504863	40.942799999999998
-10.920000012504863	42.557699999999997
nan	44.1113
nan	39.569800000000001
nan	34.111799999999995
nan	29.470099999999999
nan	26.976899999999997
nan	25.744
nan	25.0365
nan	24.089600000000001
nan	23.258100000000002
nan	22.479399999999998
nan	21.558399999999999
nan	21.0015
