                              | phys frel  mag | phys  frel  mag    re    ar      pa    n     | phys  frel  mag    hr    ar      pa   mu0    | phys  frel  mu0   rout   ar     pa    | phys frel mu0    rs    hs      pa   | phys  frel  mag   re     ar    pa  n         | phys  frel  mag    hr    ar     pa    mu0    | phys  frel  mu0   rout   ar     pa    | phys frel mu0    rs    hs     pa   
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
729   NGC2748     dn      2 5 |N  0.034 14.830 |      -      -      -      -      -      -    |D    0.966 11.180   14.7  0.295   41.2 19.006 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
730   NGC2750     bdbar   3 5 |    -      -    |B    0.148 13.884    0.9  0.868   27.4  1.945 |D    0.797 12.027   23.5  0.891   98.4 20.883 |BAR  0.055 20.742   20.2  0.482   59.1 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
731   NGC2764     ddn     3 5 |N  0.069 15.049 |      -      -      -      -      -      -    |D    0.601 12.690   11.1  0.331   22.0 19.919 |D    0.331 18.692   22.7  0.258   22.1 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
732   NGC2768     bd      2 3 |    -      -    |B    0.935  9.144  120.9  0.468   93.5  4.954 |D    0.065 12.285   17.6  0.670   92.9 20.503 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
733   NGC2770     dbarn   3 5 |N  0.014 16.340 |      -      -      -      -      -      -    |D    0.950 11.752   30.4  0.288  145.5 21.161 |BAR  0.036 20.868   38.9  0.106  167.8 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
734   NGC2775     bdd     3 4 |    -      -    |B    0.125 11.497    6.0  0.896  150.5  2.492 |D    0.556  9.877   24.4  0.815  163.5 18.806 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |D    0.319 10.326   94.3  0.815  163.5 22.195 |      -      -      -      -      -    |    -      -      -      -      -    
735   NGC2776     dn      2 5 |N  0.025 15.506 |      -      -      -      -      -      -    |D    0.975 11.506   14.3  0.972   78.2 19.280 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
736   NGC2780     bdbarf  3 5 |    -      -    |B    0.017 17.462    0.0  0.900   80.2  2.366 |D    0.967 13.095   10.6  0.686  153.7 20.212 |BAR  0.017 17.986    9.0  0.019  112.9 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
737   NGC2782     dn      2 3 |N  0.199 13.171 |      -      -      -      -      -      -    |D    0.801 11.653    9.7  0.839  108.9 18.590 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
738   NGC2787     bdbarf  3 5 |    -      -    |B    0.515 10.513   11.3  0.706  127.7  2.929 |D    0.452 10.655   32.0  0.556  108.5 20.176 |BAR  0.033 20.644   30.8  0.732  161.6 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
739   NGC2793     -       0 2 |    -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
740   NGC2798     bdbar   3 5 |    -      -    |B    0.386 12.313    1.5  0.322  166.2  1.067 |D    0.357 12.395   15.4  0.490  158.7 20.333 |BAR  0.256 18.423   17.1  0.605   16.6 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
741   NGC2799     dbar    2 4 |    -      -    |      -      -      -      -      -      -    |D    0.759 13.862   12.8  0.271  121.1 21.392 |BAR  0.241 19.035   15.7  0.144  120.0 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
742   NGC2805     ddn     3 5 |N  0.002 18.232 |      -      -      -      -      -      -    |D    0.892 11.613   50.5  0.785  139.6 22.124 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |D    0.106 13.938    7.6  0.714   83.6 20.349 |      -      -      -      -      -    |    -      -      -      -      -    
743   NGC2814     z       1 4 |    -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  1.000 19.417    9.1  3.474  178.4 |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
744   NGC2820     zz      2 4 |    -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  0.168 13.046    8.8  0.007   64.0 |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  0.832 19.048   16.9  4.756   64.0 
745   NGC2841     bd      2 5 |    -      -    |B    0.166 10.499    8.2  0.661  158.2  2.245 |D    0.834  8.750   56.3  0.457  149.5 19.497 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
746   NGC2844     ddn     3 5 |N  0.113 14.649 |      -      -      -      -      -      -    |D    0.431 13.195   17.0  0.557   13.5 21.346 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |D    0.456 13.135    4.2  0.557   13.5 18.221 |      -      -      -      -      -    |    -      -      -      -      -    
747   NGC2854     dbarn   3 5 |N  0.078 15.218 |      -      -      -      -      -      -    |D    0.687 12.850    9.1  0.507   52.8 19.649 |BAR  0.235 18.953   19.7  0.231   54.4 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
748   NGC2859     bddbarf 4 5 |    -      -    |B    0.287 11.613    4.7  0.804   70.7  1.529 |D    0.444 11.050   61.8  0.797   81.8 22.001 |D    0.187 20.873   64.5  0.757  155.5 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |BAR  0.081 20.407   43.5  0.472  160.2 |    -      -      -      -      -    
749   NGC2882     dn      2 5 |N  0.044 15.717 |      -      -      -      -      -      -    |D    0.956 12.359   12.5  0.486   79.8 19.833 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
750   NGC2893     bdbar   3 5 |    -      -    |B    0.311 13.881    0.6  0.995  172.2  1.248 |D    0.429 13.528    9.2  0.954   49.1 20.341 |BAR  0.259 19.347   15.0  0.539  154.8 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
751   NGC2894     bd      2 4 |    -      -    |B    0.961 11.392   20.5  0.564   29.6  5.907 |D    0.039 14.918   13.8  0.452   27.1 22.606 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
752   NGC2903     bdbarf  3 5 |    -      -    |B    0.071 11.225    5.5  0.523   17.3  0.496 |D    0.901  8.470   54.9  0.487   19.6 19.162 |BAR  0.027 19.770   71.2  0.189   30.9 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
753   NGC2906     bd      2 5 |    -      -    |B    0.078 14.366    1.1  0.639   87.1  1.280 |D    0.922 11.679   11.9  0.590   81.8 19.048 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
754   NGC2919     dn      2 5 |N  0.018 16.817 |      -      -      -      -      -      -    |D    0.982 12.443   13.9  0.392  156.6 20.159 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
755   NGC2938     dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.933 13.761   14.5  0.617   93.1 21.568 |BAR  0.067 21.475   21.0  0.190  100.6 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
756   NGC2962     bdbar   3 5 |    -      -    |B    0.238 12.722    2.7  0.883    4.7  2.284 |D    0.554 11.802   29.0  0.656    8.5 21.110 |BAR  0.208 20.417   48.8  0.420  174.0 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
757   NGC2964     bd      2 5 |    -      -    |B    0.103 13.217    1.2  0.595  100.5  1.390 |D    0.897 10.864   17.9  0.597   98.0 19.126 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
758   NGC2966     bdbarf  3 5 |    -      -    |B    0.345 13.042    1.5  0.538   67.4  0.924 |D    0.531 12.568   21.7  0.810   43.1 21.244 |BAR  0.124 20.691   31.5  0.399   82.7 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
759   NGC2967     nd      2 5 |N  0.009 16.324 |      -      -      -      -      -      -    |D    0.991 11.181   15.1  0.959   64.0 19.065 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
760   NGC2968     bdbar   3 5 |    -      -    |B    0.363 11.905    5.7  0.749   73.2  2.362 |D    0.462 11.644   29.5  0.730   67.6 20.991 |BAR  0.175 20.358   52.0  0.410   37.4 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
761   NGC2974     bd      2 5 |    -      -    |B    0.538 10.756   12.8  0.591   41.4  2.399 |D    0.462 10.924   33.6  0.697   47.2 20.551 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
762   NGC2976     dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.517 10.494   59.9  0.599  144.0 21.377 |D    0.483 20.383  153.0  0.343  140.8 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
763   NGC2978     bd      2 5 |    -      -    |B    0.054 15.938    0.8  0.800  172.2  1.114 |D    0.947 12.814    7.1  0.839   70.4 19.073 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
764   NGC2985     bdd     3 4 |    -      -    |B    0.143 11.864    4.7  0.920    1.6  2.822 |D    0.309 11.025   12.8  0.786  175.0 18.552 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |D    0.549 10.403   48.9  0.786  175.0 20.845 |      -      -      -      -      -    |    -      -      -      -      -    
765   NGC2986     b       1 5 |    -      -    |B    1.000  9.713   56.8  0.847   33.1  6.076 |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
766   NGC3003     dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.938 11.868   31.1  0.240   78.5 21.329 |BAR  0.062 18.683   12.4  0.219   90.5 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
767   NGC3018     dbar    2 4 |    -      -    |      -      -      -      -      -      -    |D    0.712 13.967   10.0  0.607   15.2 20.971 |BAR  0.288 19.722   19.1  0.210   40.5 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
768   NGC3020     dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.905 12.995   20.9  0.497   99.3 21.594 |BAR  0.095 20.537   23.1  0.195  103.7 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
769   NGC3021     bd      2 5 |    -      -    |B    0.046 14.903    0.8  0.822   65.0  1.463 |D    0.954 11.615    9.3  0.670  106.5 18.447 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
770   NGC3023     dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.821 12.855   26.2  0.565   78.2 21.944 |BAR  0.179 20.365   19.7  0.531  149.4 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
771   NGC3024     zz      2 4 |    -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  0.141 14.689    6.6  0.010  124.5 |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  0.859 20.051   12.7  4.686  124.5 
772   NGC3026     dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.973 13.013   22.7  0.286   79.5 21.786 |BAR  0.027 19.856   11.4  0.112   89.1 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
773   NGC3027     dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.943 12.390   47.3  0.321  130.4 22.758 |BAR  0.057 21.204   26.0  0.288  119.0 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
774   NGC3031     bd      2 5 |    -      -    |B    0.458  7.088   77.2  0.654  145.0  3.557 |D    0.542  6.912  153.2  0.543  156.3 19.833 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
775   NGC3032     bd      2 5 |    -      -    |B    0.724 11.866   28.0  0.836   90.5 15.231 |D    0.276 13.266   10.9  0.795   96.6 20.456 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
776   NGC3034     z       1 4 |    -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  1.000 16.619   37.4 22.156   66.9 |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
777   NGC3041     bd      2 5 |    -      -    |B    0.043 14.564    3.8  0.731  101.6  0.978 |D    0.957 11.181   32.5  0.627   90.0 20.736 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
778   NGC3043     d       1 5 |    -      -    |      -      -      -      -      -      -    |D    1.000 12.855   10.4  0.344   80.3 19.937 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
779   NGC3044     zz      2 5 |    -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  0.323 17.813   11.0  1.880  113.4 |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  0.677 19.572   31.9  6.817  113.4 
780   NGC3049     dbarn   3 5 |N  0.038 15.868 |      -      -      -      -      -      -    |D    0.817 12.524   23.5  0.596   28.6 21.374 |BAR  0.145 19.072   18.9  0.196   34.4 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
781   NGC3055     dbarn   3 5 |N  0.042 15.291 |      -      -      -      -      -      -    |D    0.903 11.955   14.5  0.582   63.8 19.760 |BAR  0.055 18.378    9.1  0.257   77.6 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
782   NGC3057     dbarf   2 5 |    -      -    |      -      -      -      -      -      -    |D    0.980 13.339   21.9  0.602   13.0 22.038 |BAR  0.020 21.747   13.5  0.241  171.9 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
783   NGC3061     bdbar   3 5 |    -      -    |B    0.022 17.023    1.3  0.414  159.5  1.367 |D    0.958 12.897   16.9  0.828  162.8 21.026 |BAR  0.020 21.269   13.7  0.235  157.1 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
784   NGC3065     bd      2 5 |    -      -    |B    0.598 12.083    4.8  0.903  112.3  5.504 |D    0.402 12.525   17.7  0.909   12.7 20.756 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
785   NGC3066     dbarfn  3 5 |N  0.110 14.776 |      -      -      -      -      -      -    |D    0.805 12.610    8.5  0.901  132.0 19.246 |BAR  0.085 19.289   11.2  0.373  100.7 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
786   NGC3067     dbarn   3 5 |N  0.027 15.208 |      -      -      -      -      -      -    |D    0.728 11.616   16.5  0.327  103.2 19.696 |BAR  0.245 19.266   31.2  0.381   90.8 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
787   NGC3073     bd      2 5 |    -      -    |B    0.662 13.481    9.7  0.796  161.5  3.988 |D    0.338 14.220   21.0  0.843   91.6 22.825 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
788   NGC3077     b       1 5 |    -      -    |B    1.000  9.273   86.3  0.768   55.8  3.154 |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
789   NGC3079     zz      2 4 |    -      -    |D    0.235 11.191    4.0  0.277  170.8  1.677 |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  0.765 18.250   32.0 10.770  168.6 |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
790   NGC3094     dbarn   3 1 |N  0.354 12.339 |      -      -      -      -      -      -    |D    0.365 12.300    5.8  0.901   34.7 18.118 |BAR  0.281 16.985   11.8  0.393   30.5 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
791   NGC3098     zzn     3 4 |N  0.058 14.887 |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  0.270 17.161    2.9  2.092   89.0 |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  0.672 18.407   12.7  3.743   89.0 
792   NGC3104     dd      2 5 |    -      -    |      -      -      -      -      -      -    |D    0.912 13.265   36.7  0.590   29.7 23.087 |D    0.088 23.875   52.3  0.582   63.6 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
793   NGC3115     b       1 3 |    -      -    |B    1.000  8.146   69.0  0.354   44.5  5.646 |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
794   NGC3118     dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.859 13.953   15.6  0.248   39.2 21.915 |BAR  0.141 20.197    9.9  0.498   30.0 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
795   NGC3147     bd      2 5 |    -      -    |B    0.387 10.534   34.8  0.845   95.3 12.712 |D    0.613 10.272   22.7  0.826  151.7 19.046 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
796   NGC3153     dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.928 13.004   15.9  0.458  164.6 21.002 |BAR  0.072 20.531   21.9  0.158  173.1 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
797   NGC3155     dbarfn  3 5 |N  0.005 19.208 |      -      -      -      -      -      -    |D    0.942 13.432    8.2  0.532   33.8 19.999 |BAR  0.053 18.770    6.0  0.203    2.5 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
798   NGC3162     dbarfn  3 5 |N  0.027 15.575 |      -      -      -      -      -      -    |D    0.932 11.744   16.6  0.860   29.2 19.843 |BAR  0.040 19.749   11.2  0.515  124.6 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
799   NGC3165     d       1 5 |    -      -    |      -      -      -      -      -      -    |D    1.000 14.004   13.9  0.500  177.9 21.720 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
800   NGC3166     bdbar   3 5 |    -      -    |B    0.274 11.123    3.5  0.581   88.1  1.057 |D    0.466 10.547   38.4  0.562   79.6 20.461 |BAR  0.259 18.766   34.0  0.896  156.3 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
801   NGC3169     bd      2 3 |    -      -    |B    0.844  9.661   29.5  0.637   49.3  5.747 |D    0.156 11.542   38.6  0.777   56.3 21.470 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
802   NGC3177     ddn     3 5 |N  0.067 14.458 |      -      -      -      -      -      -    |D    0.581 12.115    3.0  0.876  137.5 16.516 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |D    0.352 12.656   10.1  0.876  137.5 19.673 |      -      -      -      -      -    |    -      -      -      -      -    
803   NGC3182     b       1 3 |    -      -    |B    1.000 11.696   24.0  0.827  140.4  4.803 |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
804   NGC3184     nbd     3 5 |N  0.002 16.007 |B    0.025 13.480    6.0  0.958    4.8  1.393 |D    0.972  9.525   61.2  0.960   45.2 20.454 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
805   NGC3185     bd      2 5 |    -      -    |B    0.156 13.615    1.6  0.655  130.7  1.760 |D    0.844 11.783   18.6  0.650  136.3 20.130 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
806   NGC3187     dbarn   3 3 |N  0.009 17.994 |      -      -      -      -      -      -    |D    0.554 13.495   45.9  0.379   79.9 23.798 |BAR  0.437 20.969   54.8  0.240  122.1 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
807   NGC3190     b       1 3 |    -      -    |B    1.000  9.860   30.3  0.358  117.5  4.132 |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
808   NGC3193     b       1 5 |    -      -    |B    1.000 10.284   27.5  0.860    1.8  5.393 |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
809   NGC3198     bd      2 5 |    -      -    |B    0.113 12.521   24.5  0.577   68.4 10.000 |D    0.887 10.363   53.9  0.334   33.6 21.018 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
810   NGC3206     dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.924 12.835   23.7  0.732   16.8 21.703 |BAR  0.076 20.600   15.3  0.426   87.4 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
811   NGC3213     dn      2 5 |N  0.005 18.726 |      -      -      -      -      -      -    |D    0.995 13.063   10.2  0.783  128.3 20.100 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
812   NGC3220     dd      2 5 |    -      -    |D    0.416 14.927   18.2  0.227   95.5  0.728 |D    0.584 14.555   11.6  0.500   93.6 21.880 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
813   NGC3225     dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.968 13.069   13.5  0.516  154.8 20.719 |BAR  0.032 19.760    6.0  0.411  163.9 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
814   NGC3227     -       0 2 |    -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
815   NGC3239     d       1 1 |    -      -    |      -      -      -      -      -      -    |D    1.000 11.910   35.0  0.495   72.9 21.626 |      -      -      -      -      -    |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
816   NGC3245A    zz      2 5 |    -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  0.141 15.462    7.6  0.010  147.1 |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |Z  0.859 20.659   14.9  3.723  147.1 
817   NGC3246     dbar    2 5 |    -      -    |      -      -      -      -      -      -    |D    0.944 13.191   16.8  0.523   94.2 21.314 |BAR  0.056 20.396   12.7  0.269   85.7 |    -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -      -    |      -      -      -      -      -    |    -      -      -      -      -    
