# column 1: lambda (micron)
# column 2: total flux; lambda*F_lambda (W/m2)
1.00000000e-02 1.97462552e-24
1.00069105e-02 1.97911818e-24
1.00138258e-02 1.98362106e-24
1.00207458e-02 1.98813418e-24
1.00276706e-02 1.99265758e-24
1.00346002e-02 1.99719126e-24
1.00415346e-02 2.00173526e-24
1.00484738e-02 2.00628960e-24
1.00554178e-02 2.01085431e-24
1.00623666e-02 2.01542939e-24
1.00693202e-02 2.02001489e-24
1.00762786e-02 2.02461082e-24
1.00832418e-02 2.02921720e-24
1.00902098e-02 2.03383407e-24
1.00971826e-02 2.03846144e-24
1.01041602e-02 2.04309934e-24
1.01111427e-02 2.04774779e-24
1.01181300e-02 2.05240682e-24
1.01251221e-02 2.05707645e-24
1.01321191e-02 2.06175670e-24
1.01391209e-02 2.06644760e-24
1.01461275e-02 2.07114917e-24
1.01531390e-02 2.07586144e-24
1.01601553e-02 2.08058443e-24
1.01671764e-02 2.08531817e-24
1.01742024e-02 2.09006267e-24
1.01812333e-02 2.09481798e-24
1.01882690e-02 2.09958410e-24
1.01953096e-02 2.10436106e-24
1.02023551e-02 2.10780462e-24
1.02094054e-02 2.10857384e-24
1.02164606e-02 2.10934333e-24
1.02235207e-02 2.11011311e-24
1.02305856e-02 2.11088317e-24
1.02376555e-02 2.11165351e-24
1.02447302e-02 2.11242412e-24
1.02518098e-02 2.11319503e-24
1.02588943e-02 2.11396621e-24
1.02659837e-02 2.11473767e-24
1.02730780e-02 2.11550942e-24
1.02801772e-02 2.11628144e-24
1.02872813e-02 2.11705375e-24
1.02943903e-02 2.11782634e-24
1.03015042e-02 2.11859921e-24
1.03086231e-02 2.11937237e-24
1.03157468e-02 2.12014580e-24
1.03228755e-02 2.12091952e-24
1.03300091e-02 2.12169352e-24
1.03371477e-02 2.12246781e-24
1.03442911e-02 2.12324237e-24
1.03514395e-02 2.12401722e-24
1.03585929e-02 2.12479235e-24
1.03657512e-02 2.12556777e-24
1.03729144e-02 2.12634346e-24
1.03800826e-02 2.12711944e-24
1.03872558e-02 2.12789571e-24
1.03944339e-02 2.12867225e-24
1.04016169e-02 2.12991624e-24
1.04088049e-02 2.13277137e-24
1.04159979e-02 2.13563033e-24
1.04231959e-02 2.13849312e-24
1.04303988e-02 2.14135975e-24
1.04376067e-02 2.14423023e-24
1.04448196e-02 2.14710455e-24
1.04520375e-02 2.14998272e-24
1.04592604e-02 2.15286476e-24
1.04664882e-02 2.15575065e-24
1.04737211e-02 2.15864042e-24
1.04809590e-02 2.16153405e-24
1.04882018e-02 2.16443157e-24
1.04954497e-02 2.16733297e-24
1.05027025e-02 2.17023826e-24
1.05099604e-02 2.17314745e-24
1.05172233e-02 2.17606053e-24
1.05244912e-02 2.17897752e-24
1.05317642e-02 2.18189842e-24
1.05390421e-02 2.18482324e-24
1.05463251e-02 2.18775197e-24
1.05536131e-02 2.19068464e-24
1.05609062e-02 2.19362123e-24
1.05682043e-02 2.19656176e-24
1.05755074e-02 2.19950623e-24
1.05828156e-02 2.20245465e-24
1.05901289e-02 2.20540702e-24
1.05974472e-02 2.20836335e-24
1.06047705e-02 2.21117006e-24
1.06120989e-02 2.21389803e-24
1.06194324e-02 2.21662936e-24
1.06267710e-02 2.21936406e-24
1.06341146e-02 2.22210213e-24
1.06414633e-02 2.22484359e-24
1.06488170e-02 2.22758842e-24
1.06561759e-02 2.23033664e-24
1.06635398e-02 2.23308826e-24
1.06709088e-02 2.23584326e-24
1.06782830e-02 2.23860167e-24
1.06856622e-02 2.24136348e-24
1.06930465e-02 2.24412870e-24
1.07004359e-02 2.24689732e-24
1.07078304e-02 2.24966937e-24
1.07152301e-02 2.25244483e-24
1.07226348e-02 2.25522372e-24
1.07300447e-02 2.25800604e-24
1.07374597e-02 2.26079178e-24
1.07448798e-02 2.26358097e-24
1.07523050e-02 2.26637360e-24
1.07597354e-02 2.26916967e-24
1.07671709e-02 2.27196919e-24
1.07746115e-02 2.27477217e-24
1.07820573e-02 2.27757860e-24
1.07895082e-02 2.28038849e-24
1.07969643e-02 2.28320186e-24
1.08044255e-02 2.29025710e-24
1.08118919e-02 2.30025604e-24
1.08193634e-02 2.31029864e-24
1.08268402e-02 2.32038509e-24
1.08343220e-02 2.33051557e-24
1.08418091e-02 2.34069027e-24
1.08493013e-02 2.35090940e-24
1.08567987e-02 2.36117315e-24
1.08643013e-02 2.37148170e-24
1.08718090e-02 2.38183527e-24
1.08793220e-02 2.39223403e-24
1.08868401e-02 2.40267819e-24
1.08943635e-02 2.41316795e-24
1.09018920e-02 2.42370351e-24
1.09094257e-02 2.43428506e-24
1.09169647e-02 2.44491282e-24
1.09245088e-02 2.45558697e-24
1.09320582e-02 2.46630772e-24
1.09396128e-02 2.47707528e-24
1.09471726e-02 2.48788985e-24
1.09547376e-02 2.49875163e-24
1.09623079e-02 2.50966083e-24
1.09698834e-02 2.52061767e-24
1.09774641e-02 2.53162233e-24
1.09850501e-02 2.54267505e-24
1.09926413e-02 2.55377601e-24
1.10002377e-02 2.56468317e-24
1.10078394e-02 2.56811331e-24
1.10154464e-02 2.57154804e-24
1.10230586e-02 2.57498737e-24
1.10306760e-02 2.57843130e-24
1.10382988e-02 2.58187983e-24
1.10459268e-02 2.58533297e-24
1.10535601e-02 2.58879074e-24
1.10611986e-02 2.59225313e-24
1.10688424e-02 2.59572014e-24
1.10764915e-02 2.59919180e-24
1.10841459e-02 2.60266810e-24
1.10918056e-02 2.60614905e-24
1.10994706e-02 2.60963465e-24
1.11071409e-02 2.61312492e-24
1.11148164e-02 2.61661985e-24
1.11224973e-02 2.62011946e-24
1.11301835e-02 2.62362375e-24
1.11378750e-02 2.62713272e-24
1.11455718e-02 2.63064639e-24
1.11532740e-02 2.63416476e-24
1.11609814e-02 2.63768783e-24
1.11686942e-02 2.64121562e-24
1.11764123e-02 2.64474812e-24
1.11841358e-02 2.64828535e-24
1.11918645e-02 2.65182731e-24
1.11995987e-02 2.65537401e-24
1.12073381e-02 2.65892545e-24
1.12150830e-02 2.66248164e-24
1.12228331e-02 2.66604258e-24
1.12305886e-02 2.66960829e-24
1.12383495e-02 2.67317877e-24
1.12461158e-02 2.67675402e-24
1.12538874e-02 2.68033406e-24
1.12616644e-02 2.68391888e-24
1.12694467e-02 2.68750850e-24
1.12772345e-02 2.69110291e-24
1.12850276e-02 2.69470214e-24
1.12928261e-02 2.69830618e-24
1.13006300e-02 2.70191504e-24
1.13084393e-02 2.70552873e-24
1.13162540e-02 2.70914725e-24
1.13240740e-02 2.71277061e-24
1.13318995e-02 2.71639881e-24
1.13397304e-02 2.72003187e-24
1.13475667e-02 2.72366979e-24
1.13554084e-02 2.72731257e-24
1.13632556e-02 2.73096022e-24
1.13711082e-02 2.73461276e-24
1.13789661e-02 2.73827017e-24
1.13868296e-02 2.74193248e-24
1.13946984e-02 2.74559969e-24
1.14025727e-02 2.74873512e-24
